"id_poliza","segmento","prob_segmento","mult_freq","n_siniestros_DM","siniestro_DM","n_siniestros_Robo","siniestro_Robo","n_siniestros_RC","siniestro_RC","siniestro_total","prima_DM_comercial","prima_Robo_comercial","prima_RC_comercial","prima_total","LR"
5539,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
5540,"Bajo riesgo",0.3,0.7,0,0,0,0,0,0,0,955.5,546,1310.4,2811.9,0
5541,"Alto riesgo",0.2,1.5,0,0,0,0,0,0,0,2047.5,1170,2808,6025.5,0
5542,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
5543,"Bajo riesgo",0.3,0.7,0,0,0,0,0,0,0,955.5,546,1310.4,2811.9,0
5544,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
5545,"Bajo riesgo",0.3,0.7,0,0,0,0,0,0,0,955.5,546,1310.4,2811.9,0
5546,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
5547,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
5548,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
5549,"Bajo riesgo",0.3,0.7,0,0,0,0,0,0,0,955.5,546,1310.4,2811.9,0
5550,"Estándar",0.5,1,0,0,0,0,1,12874.3878707362,12874.3878707362,1365,780,1872,4017,3.20497582044714
5551,"Bajo riesgo",0.3,0.7,0,0,0,0,0,0,0,955.5,546,1310.4,2811.9,0
5552,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
5553,"Estándar",0.5,1,1,21832.0773916803,0,0,0,0,21832.0773916803,1365,780,1872,4017,5.43492093395077
5554,"Bajo riesgo",0.3,0.7,0,0,0,0,0,0,0,955.5,546,1310.4,2811.9,0
5555,"Alto riesgo",0.2,1.5,0,0,0,0,0,0,0,2047.5,1170,2808,6025.5,0
5556,"Alto riesgo",0.2,1.5,0,0,0,0,0,0,0,2047.5,1170,2808,6025.5,0
5557,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
5558,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
5559,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
5560,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
5561,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
5562,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
5563,"Alto riesgo",0.2,1.5,0,0,0,0,0,0,0,2047.5,1170,2808,6025.5,0
5564,"Estándar",0.5,1,0,0,1,21515.2981374746,0,0,21515.2981374746,1365,780,1872,4017,5.35606127395435
5565,"Alto riesgo",0.2,1.5,0,0,0,0,1,16749.58994969,16749.58994969,2047.5,1170,2808,6025.5,2.77978424192017
5566,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
5567,"Bajo riesgo",0.3,0.7,0,0,0,0,0,0,0,955.5,546,1310.4,2811.9,0
5568,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
5569,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
5570,"Bajo riesgo",0.3,0.7,0,0,0,0,0,0,0,955.5,546,1310.4,2811.9,0
5571,"Bajo riesgo",0.3,0.7,0,0,0,0,0,0,0,955.5,546,1310.4,2811.9,0
5572,"Alto riesgo",0.2,1.5,0,0,0,0,0,0,0,2047.5,1170,2808,6025.5,0
5573,"Bajo riesgo",0.3,0.7,0,0,0,0,0,0,0,955.5,546,1310.4,2811.9,0
5574,"Bajo riesgo",0.3,0.7,0,0,0,0,0,0,0,955.5,546,1310.4,2811.9,0
5575,"Bajo riesgo",0.3,0.7,0,0,0,0,0,0,0,955.5,546,1310.4,2811.9,0
5576,"Bajo riesgo",0.3,0.7,0,0,0,0,1,5982.74829949786,5982.74829949786,955.5,546,1310.4,2811.9,2.12765329474656
5577,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
5578,"Bajo riesgo",0.3,0.7,0,0,0,0,0,0,0,955.5,546,1310.4,2811.9,0
5579,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
5580,"Bajo riesgo",0.3,0.7,0,0,0,0,0,0,0,955.5,546,1310.4,2811.9,0
5581,"Estándar",0.5,1,1,18056.1198820066,0,0,0,0,18056.1198820066,1365,780,1872,4017,4.49492653273751
5582,"Bajo riesgo",0.3,0.7,0,0,0,0,1,37309.9206652551,37309.9206652551,955.5,546,1310.4,2811.9,13.2685802003112
5583,"Bajo riesgo",0.3,0.7,0,0,0,0,0,0,0,955.5,546,1310.4,2811.9,0
5584,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
5585,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
5586,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
5587,"Alto riesgo",0.2,1.5,0,0,0,0,0,0,0,2047.5,1170,2808,6025.5,0
5588,"Bajo riesgo",0.3,0.7,0,0,0,0,0,0,0,955.5,546,1310.4,2811.9,0
5589,"Bajo riesgo",0.3,0.7,0,0,0,0,0,0,0,955.5,546,1310.4,2811.9,0
5590,"Alto riesgo",0.2,1.5,0,0,0,0,0,0,0,2047.5,1170,2808,6025.5,0
5591,"Bajo riesgo",0.3,0.7,0,0,0,0,0,0,0,955.5,546,1310.4,2811.9,0
5592,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
5593,"Alto riesgo",0.2,1.5,0,0,0,0,1,18764.3252029614,18764.3252029614,2047.5,1170,2808,6025.5,3.11415238618561
5594,"Bajo riesgo",0.3,0.7,0,0,0,0,0,0,0,955.5,546,1310.4,2811.9,0
5595,"Alto riesgo",0.2,1.5,0,0,0,0,0,0,0,2047.5,1170,2808,6025.5,0
5596,"Alto riesgo",0.2,1.5,0,0,0,0,0,0,0,2047.5,1170,2808,6025.5,0
5597,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
5598,"Bajo riesgo",0.3,0.7,0,0,0,0,0,0,0,955.5,546,1310.4,2811.9,0
5599,"Alto riesgo",0.2,1.5,0,0,1,12330.0614126779,0,0,12330.0614126779,2047.5,1170,2808,6025.5,2.04631340348152
5600,"Bajo riesgo",0.3,0.7,0,0,0,0,0,0,0,955.5,546,1310.4,2811.9,0
5601,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
5602,"Alto riesgo",0.2,1.5,0,0,0,0,0,0,0,2047.5,1170,2808,6025.5,0
5603,"Alto riesgo",0.2,1.5,0,0,0,0,0,0,0,2047.5,1170,2808,6025.5,0
5604,"Bajo riesgo",0.3,0.7,0,0,0,0,0,0,0,955.5,546,1310.4,2811.9,0
5605,"Bajo riesgo",0.3,0.7,0,0,0,0,0,0,0,955.5,546,1310.4,2811.9,0
5606,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
5607,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
5608,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
5609,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
5610,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
5611,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
5612,"Bajo riesgo",0.3,0.7,0,0,0,0,0,0,0,955.5,546,1310.4,2811.9,0
5613,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
5614,"Bajo riesgo",0.3,0.7,0,0,0,0,0,0,0,955.5,546,1310.4,2811.9,0
5615,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
5616,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
5617,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
5618,"Bajo riesgo",0.3,0.7,0,0,0,0,0,0,0,955.5,546,1310.4,2811.9,0
5619,"Alto riesgo",0.2,1.5,0,0,0,0,0,0,0,2047.5,1170,2808,6025.5,0
5620,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
5621,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
5622,"Bajo riesgo",0.3,0.7,0,0,0,0,0,0,0,955.5,546,1310.4,2811.9,0
5623,"Alto riesgo",0.2,1.5,0,0,0,0,0,0,0,2047.5,1170,2808,6025.5,0
5624,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
5625,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
5626,"Bajo riesgo",0.3,0.7,0,0,0,0,0,0,0,955.5,546,1310.4,2811.9,0
5627,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
5628,"Alto riesgo",0.2,1.5,0,0,0,0,0,0,0,2047.5,1170,2808,6025.5,0
5629,"Bajo riesgo",0.3,0.7,0,0,0,0,0,0,0,955.5,546,1310.4,2811.9,0
5630,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
5631,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
5632,"Bajo riesgo",0.3,0.7,0,0,0,0,0,0,0,955.5,546,1310.4,2811.9,0
5633,"Bajo riesgo",0.3,0.7,0,0,0,0,0,0,0,955.5,546,1310.4,2811.9,0
5634,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
5635,"Bajo riesgo",0.3,0.7,0,0,0,0,0,0,0,955.5,546,1310.4,2811.9,0
5636,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
5637,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
5638,"Alto riesgo",0.2,1.5,0,0,0,0,0,0,0,2047.5,1170,2808,6025.5,0
5639,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
5640,"Alto riesgo",0.2,1.5,0,0,0,0,0,0,0,2047.5,1170,2808,6025.5,0
5641,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
5642,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
5643,"Alto riesgo",0.2,1.5,0,0,0,0,0,0,0,2047.5,1170,2808,6025.5,0
5644,"Alto riesgo",0.2,1.5,0,0,0,0,1,10717.9576562261,10717.9576562261,2047.5,1170,2808,6025.5,1.77876651833476
5645,"Bajo riesgo",0.3,0.7,0,0,0,0,0,0,0,955.5,546,1310.4,2811.9,0
5646,"Bajo riesgo",0.3,0.7,0,0,0,0,0,0,0,955.5,546,1310.4,2811.9,0
5647,"Bajo riesgo",0.3,0.7,0,0,0,0,0,0,0,955.5,546,1310.4,2811.9,0
5648,"Bajo riesgo",0.3,0.7,0,0,0,0,0,0,0,955.5,546,1310.4,2811.9,0
5649,"Estándar",0.5,1,1,15879.3737509914,0,0,0,0,15879.3737509914,1365,780,1872,4017,3.9530430049767
5650,"Bajo riesgo",0.3,0.7,1,12635.2684735304,0,0,0,0,12635.2684735304,955.5,546,1310.4,2811.9,4.49349851471617
5651,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
5652,"Bajo riesgo",0.3,0.7,0,0,0,0,0,0,0,955.5,546,1310.4,2811.9,0
5653,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
5654,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
5655,"Bajo riesgo",0.3,0.7,0,0,0,0,0,0,0,955.5,546,1310.4,2811.9,0
5656,"Alto riesgo",0.2,1.5,0,0,0,0,0,0,0,2047.5,1170,2808,6025.5,0
5657,"Bajo riesgo",0.3,0.7,0,0,0,0,0,0,0,955.5,546,1310.4,2811.9,0
5658,"Estándar",0.5,1,1,58250.3646693559,0,0,0,0,58250.3646693559,1365,780,1872,4017,14.5009620785053
5659,"Alto riesgo",0.2,1.5,0,0,0,0,0,0,0,2047.5,1170,2808,6025.5,0
5660,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
5661,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
5662,"Bajo riesgo",0.3,0.7,0,0,0,0,0,0,0,955.5,546,1310.4,2811.9,0
5663,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
5664,"Estándar",0.5,1,0,0,0,0,1,21727.4648471094,21727.4648471094,1365,780,1872,4017,5.40887847824482
5665,"Bajo riesgo",0.3,0.7,0,0,0,0,0,0,0,955.5,546,1310.4,2811.9,0
5666,"Bajo riesgo",0.3,0.7,0,0,0,0,0,0,0,955.5,546,1310.4,2811.9,0
5667,"Estándar",0.5,1,0,0,1,12308.8642940203,0,0,12308.8642940203,1365,780,1872,4017,3.06419325218329
5668,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
5669,"Bajo riesgo",0.3,0.7,0,0,0,0,0,0,0,955.5,546,1310.4,2811.9,0
5670,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
5671,"Alto riesgo",0.2,1.5,1,49061.636485883,0,0,0,0,49061.636485883,2047.5,1170,2808,6025.5,8.14233449271978
5672,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
5673,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
5674,"Bajo riesgo",0.3,0.7,0,0,0,0,0,0,0,955.5,546,1310.4,2811.9,0
5675,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
5676,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
5677,"Alto riesgo",0.2,1.5,0,0,0,0,0,0,0,2047.5,1170,2808,6025.5,0
5678,"Bajo riesgo",0.3,0.7,1,26998.6874370308,0,0,0,0,26998.6874370308,955.5,546,1310.4,2811.9,9.60158164836261
5679,"Alto riesgo",0.2,1.5,2,17541.5450593824,0,0,1,7273.39177726093,24814.9368366433,2047.5,1170,2808,6025.5,4.1183199463353
5680,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
5681,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
5682,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
5683,"Alto riesgo",0.2,1.5,0,0,0,0,0,0,0,2047.5,1170,2808,6025.5,0
5684,"Alto riesgo",0.2,1.5,0,0,0,0,0,0,0,2047.5,1170,2808,6025.5,0
5685,"Bajo riesgo",0.3,0.7,0,0,0,0,0,0,0,955.5,546,1310.4,2811.9,0
5686,"Bajo riesgo",0.3,0.7,0,0,0,0,0,0,0,955.5,546,1310.4,2811.9,0
5687,"Bajo riesgo",0.3,0.7,0,0,0,0,0,0,0,955.5,546,1310.4,2811.9,0
5688,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
5689,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
5690,"Bajo riesgo",0.3,0.7,0,0,0,0,0,0,0,955.5,546,1310.4,2811.9,0
5691,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
5692,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
5693,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
5694,"Alto riesgo",0.2,1.5,2,26143.6115845439,0,0,0,0,26143.6115845439,2047.5,1170,2808,6025.5,4.33882857597608
5695,"Estándar",0.5,1,0,0,0,0,1,18010.682605933,18010.682605933,1365,780,1872,4017,4.48361528651555
5696,"Bajo riesgo",0.3,0.7,0,0,0,0,0,0,0,955.5,546,1310.4,2811.9,0
5697,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
5698,"Alto riesgo",0.2,1.5,0,0,0,0,1,11968.1237625705,11968.1237625705,2047.5,1170,2808,6025.5,1.98624574932711
5699,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
5700,"Bajo riesgo",0.3,0.7,0,0,0,0,0,0,0,955.5,546,1310.4,2811.9,0
5701,"Estándar",0.5,1,0,0,1,64004.9394934577,0,0,64004.9394934577,1365,780,1872,4017,15.9335174243111
5702,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
5703,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
5704,"Bajo riesgo",0.3,0.7,0,0,0,0,0,0,0,955.5,546,1310.4,2811.9,0
5705,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
5706,"Alto riesgo",0.2,1.5,0,0,0,0,0,0,0,2047.5,1170,2808,6025.5,0
5707,"Bajo riesgo",0.3,0.7,0,0,0,0,0,0,0,955.5,546,1310.4,2811.9,0
5708,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
5709,"Bajo riesgo",0.3,0.7,0,0,0,0,0,0,0,955.5,546,1310.4,2811.9,0
5710,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
5711,"Bajo riesgo",0.3,0.7,0,0,0,0,0,0,0,955.5,546,1310.4,2811.9,0
5712,"Estándar",0.5,1,0,0,1,4364.42597619483,0,0,4364.42597619483,1365,780,1872,4017,1.08648891615505
5713,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
5714,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
5715,"Estándar",0.5,1,0,0,0,0,1,27118.7828538018,27118.7828538018,1365,780,1872,4017,6.75100394667708
5716,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
5717,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
5718,"Alto riesgo",0.2,1.5,0,0,0,0,0,0,0,2047.5,1170,2808,6025.5,0
5719,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
5720,"Estándar",0.5,1,0,0,0,0,1,37084.1007849842,37084.1007849842,1365,780,1872,4017,9.23179008837046
5721,"Bajo riesgo",0.3,0.7,0,0,0,0,0,0,0,955.5,546,1310.4,2811.9,0
5722,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
5723,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
5724,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
5725,"Alto riesgo",0.2,1.5,0,0,0,0,0,0,0,2047.5,1170,2808,6025.5,0
5726,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
5727,"Alto riesgo",0.2,1.5,0,0,0,0,0,0,0,2047.5,1170,2808,6025.5,0
5728,"Alto riesgo",0.2,1.5,0,0,0,0,0,0,0,2047.5,1170,2808,6025.5,0
5729,"Bajo riesgo",0.3,0.7,0,0,0,0,0,0,0,955.5,546,1310.4,2811.9,0
5730,"Alto riesgo",0.2,1.5,0,0,0,0,0,0,0,2047.5,1170,2808,6025.5,0
5731,"Alto riesgo",0.2,1.5,0,0,0,0,0,0,0,2047.5,1170,2808,6025.5,0
5732,"Bajo riesgo",0.3,0.7,0,0,0,0,0,0,0,955.5,546,1310.4,2811.9,0
5733,"Alto riesgo",0.2,1.5,0,0,0,0,0,0,0,2047.5,1170,2808,6025.5,0
5734,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
5735,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
5736,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
5737,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
5738,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
5739,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
5740,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
5741,"Bajo riesgo",0.3,0.7,0,0,0,0,0,0,0,955.5,546,1310.4,2811.9,0
5742,"Bajo riesgo",0.3,0.7,0,0,0,0,0,0,0,955.5,546,1310.4,2811.9,0
5743,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
5744,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
5745,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
5746,"Bajo riesgo",0.3,0.7,0,0,0,0,0,0,0,955.5,546,1310.4,2811.9,0
5747,"Alto riesgo",0.2,1.5,0,0,0,0,0,0,0,2047.5,1170,2808,6025.5,0
5748,"Bajo riesgo",0.3,0.7,0,0,0,0,0,0,0,955.5,546,1310.4,2811.9,0
5749,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
5750,"Alto riesgo",0.2,1.5,0,0,0,0,0,0,0,2047.5,1170,2808,6025.5,0
5751,"Alto riesgo",0.2,1.5,0,0,1,9407.63099440253,0,0,9407.63099440253,2047.5,1170,2808,6025.5,1.5613029614808
5752,"Bajo riesgo",0.3,0.7,0,0,0,0,0,0,0,955.5,546,1310.4,2811.9,0
5753,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
5754,"Bajo riesgo",0.3,0.7,0,0,0,0,0,0,0,955.5,546,1310.4,2811.9,0
5755,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
5756,"Alto riesgo",0.2,1.5,1,37994.7629544695,0,0,0,0,37994.7629544695,2047.5,1170,2808,6025.5,6.30566143132844
5757,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
5758,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
5759,"Alto riesgo",0.2,1.5,0,0,0,0,1,17944.4890240881,17944.4890240881,2047.5,1170,2808,6025.5,2.97809128272975
5760,"Alto riesgo",0.2,1.5,0,0,0,0,0,0,0,2047.5,1170,2808,6025.5,0
5761,"Bajo riesgo",0.3,0.7,0,0,0,0,0,0,0,955.5,546,1310.4,2811.9,0
5762,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
5763,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
5764,"Bajo riesgo",0.3,0.7,0,0,0,0,0,0,0,955.5,546,1310.4,2811.9,0
5765,"Alto riesgo",0.2,1.5,0,0,0,0,0,0,0,2047.5,1170,2808,6025.5,0
5766,"Bajo riesgo",0.3,0.7,0,0,0,0,0,0,0,955.5,546,1310.4,2811.9,0
5767,"Bajo riesgo",0.3,0.7,0,0,0,0,0,0,0,955.5,546,1310.4,2811.9,0
5768,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
5769,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
5770,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
5771,"Bajo riesgo",0.3,0.7,0,0,0,0,0,0,0,955.5,546,1310.4,2811.9,0
5772,"Alto riesgo",0.2,1.5,0,0,1,20640.9875175096,1,22257.9386971563,42898.9262146659,2047.5,1170,2808,6025.5,7.11956289348036
5773,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
5774,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
5775,"Bajo riesgo",0.3,0.7,0,0,0,0,1,36615.9014955556,36615.9014955556,955.5,546,1310.4,2811.9,13.0217651749904
5776,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
5777,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
5778,"Alto riesgo",0.2,1.5,0,0,0,0,1,24746.4257241115,24746.4257241115,2047.5,1170,2808,6025.5,4.10694975091054
5779,"Estándar",0.5,1,0,0,1,9788.96235508636,0,0,9788.96235508636,1365,780,1872,4017,2.43688383248353
5780,"Alto riesgo",0.2,1.5,0,0,0,0,1,44117.8944799773,44117.8944799773,2047.5,1170,2808,6025.5,7.32186448925024
5781,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
5782,"Alto riesgo",0.2,1.5,0,0,0,0,1,22930.2739305585,22930.2739305585,2047.5,1170,2808,6025.5,3.80553878193652
5783,"Estándar",0.5,1,1,19144.7667650621,0,0,1,25980.2121431696,45124.9789082317,1365,780,1872,4017,11.233502342104
5784,"Alto riesgo",0.2,1.5,0,0,0,0,0,0,0,2047.5,1170,2808,6025.5,0
5785,"Bajo riesgo",0.3,0.7,0,0,0,0,0,0,0,955.5,546,1310.4,2811.9,0
5786,"Alto riesgo",0.2,1.5,0,0,0,0,0,0,0,2047.5,1170,2808,6025.5,0
5787,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
5788,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
5789,"Estándar",0.5,1,1,25397.0232030976,1,21025.4960123037,0,0,46422.5192154013,1365,780,1872,4017,11.5565146167292
5790,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
5791,"Estándar",0.5,1,1,16327.3808453081,0,0,0,0,16327.3808453081,1365,780,1872,4017,4.0645707854887
5792,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
5793,"Alto riesgo",0.2,1.5,0,0,0,0,0,0,0,2047.5,1170,2808,6025.5,0
5794,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
5795,"Bajo riesgo",0.3,0.7,0,0,0,0,0,0,0,955.5,546,1310.4,2811.9,0
5796,"Bajo riesgo",0.3,0.7,0,0,0,0,2,44010.8669745491,44010.8669745491,955.5,546,1310.4,2811.9,15.6516472757029
5797,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
5798,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
5799,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
5800,"Bajo riesgo",0.3,0.7,0,0,0,0,0,0,0,955.5,546,1310.4,2811.9,0
5801,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
5802,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
5803,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
5804,"Bajo riesgo",0.3,0.7,0,0,0,0,0,0,0,955.5,546,1310.4,2811.9,0
5805,"Bajo riesgo",0.3,0.7,0,0,0,0,0,0,0,955.5,546,1310.4,2811.9,0
5806,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
5807,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
5808,"Bajo riesgo",0.3,0.7,0,0,0,0,0,0,0,955.5,546,1310.4,2811.9,0
5809,"Bajo riesgo",0.3,0.7,0,0,0,0,0,0,0,955.5,546,1310.4,2811.9,0
5810,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
5811,"Estándar",0.5,1,1,14519.5197543445,0,0,0,0,14519.5197543445,1365,780,1872,4017,3.61451823608277
5812,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
5813,"Bajo riesgo",0.3,0.7,0,0,0,0,0,0,0,955.5,546,1310.4,2811.9,0
5814,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
5815,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
5816,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
5817,"Alto riesgo",0.2,1.5,0,0,0,0,0,0,0,2047.5,1170,2808,6025.5,0
